user_name,"San Francisco, CA",state,post_city,latitude,longitude,post_time,sentiment_score,magnitude,text
Roman Moore,"Las Vegas, NV",Nevada,las_vegas,36.114647,-115.172813,Thu Nov 29 13:50:06 +0000 2018,0,0,China Halts Work by Scientist Who Says He Edited Babies Genes
David Ward,"Las Vegas, NV",Nevada,las_vegas,36.114647,-115.172813,Thu Nov 29 13:04:56 +0000 2018,0.2,0.6,"Wow , this is scary ! Gene editing moves into a frightening new stage"
Enclave,"Las Vegas, NV",Nevada,las_vegas,36.114647,-115.172813,Tue Nov 27 23:30:04 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies via
Roman Moore,"Las Vegas, NV",Nevada,las_vegas,36.114647,-115.172813,Mon Nov 26 23:43:25 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
Richard M. Watanabe,"Las Vegas, NV",Nevada,las_vegas,36.114647,-115.172813,Mon Nov 26 18:29:49 +0000 2018,-0.4,0.8,"If this is true , then this is ethically , scientifically , and morally wrong . Besides , as noted in the article , the"
Crwe World,"Las Vegas, NV",Nevada,las_vegas,36.114647,-115.172813,Mon Nov 26 13:00:13 +0000 2018,-0.1,0.1,China baby gene editing claim ' dubious '
Marco Davila,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 23:31:19 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Cecilia Pautrat,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 23:16:06 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Johny Ho,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 23:15:31 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
Sergeant Sara Connor,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 22:51:08 +0000 2018,0,1.4,Too Perfect ? #GeneEditSummit Conference slams #China-Stops Gene Editing ~ The medical world criticizes a Chinese rese
Angela A. G. Mendes,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 22:34:57 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Chris Farmer,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 21:27:12 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Elhinor D'Hyrth,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:53:03 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
nosuz,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:52:55 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
Umber Dickerson,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:39:14 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Antonio C,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:32:27 +0000 2018,0,0,RT : From : In some ways the news from China about gene-edited babies is not new at all . A few genetically modified pe
"Beatriz C., PhD",New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:26:53 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
Mary E Losch,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:12:59 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
Alesha Smith,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:11:20 +0000 2018,0.3,0.3,news analysis : Genetically Modified People Are Walking Among Us
Nadja A. Croft,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:10:49 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
KentBottles,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:08:35 +0000 2018,0,0,RT : From : In some ways the news from China about gene-edited babies is not new at all . A few genetically modified pe
Eslie G Aguilar,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:04:23 +0000 2018,0,0,RT : From : In some ways the news from China about gene-edited babies is not new at all . A few genetically modified pe
The Johnston Group,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:04:09 +0000 2018,0,0,""" Genetically Modified People Are Walking Among Us "" by CARL ZIMMER via NYT"
Richard H. Huber,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:03:29 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
mesquin,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:03:11 +0000 2018,0,0,RT : From : In some ways the news from China about gene-edited babies is not new at all . A few genetically modified pe
Michael Seto,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:02:35 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
Ankida,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:01:25 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been l"
NYT Health,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:01:08 +0000 2018,0,0.1,From : In some ways the news from China about gene-edited babies is not new at all . A few genetically mo
NYT Science,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 20:00:45 +0000 2018,0,0.5,"China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standard"
myHealthPal®,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:49:30 +0000 2018,0,0,Genetically Modified People Are Walking Among Us
Eric Peti,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:48:37 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Bo Wetherby,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:46:24 +0000 2018,0,0,""" Genetically Modified People Are Walking Among Us "" by CARL ZIMMER via NYT"
Guillermo Sánchez,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:41:37 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Dr. Tarek kapiel,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:40:39 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Michael Seto,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:37:08 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Defiance Science,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:36:26 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
News & Arts™,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:36:19 +0000 2018,0,0,""" Genetically Modified People Are Walking Among Us "" by CARL ZIMMER via NYT"
Diana Caballero,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:30:19 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Worldwide Reset,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:22:30 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
CarolineHamilton,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:20:52 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Sergej Pikula,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:17:27 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Kevin Mitchell,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:16:56 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Rayna ¯\_(ツ)_/¯,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:14:49 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Scientific Swag,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:14:19 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Nkumbulo JamesSodabi,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:10:13 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Julie A Sosa,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:06:07 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Yüksel Günal,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:05:20 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
NYT Science,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 19:04:11 +0000 2018,-0.4,0.4,China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies
Queen M. Sheba,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 18:58:17 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
maria gomez,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 18:54:55 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Leon N,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 18:51:52 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Dr. Leo Trasande,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 18:31:39 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Tara Narula M.D.,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 18:09:51 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Simon Delagrave,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 18:04:40 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Daniel Okpare,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 17:58:17 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
NYT Health,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 17:55:09 +0000 2018,-0.4,0.4,China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies
MICHAEL KANYUCHI,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 17:47:57 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been le"
Gabrielle Glaser,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 17:22:22 +0000 2018,0.1,0.3,Yes . I guess what seems scariest is that theres just some random scientist in a lab who decides he wants to alter
the innominate one,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 17:16:54 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Michelle,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:58:29 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Ivonne Ernestina,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:57:26 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
Tracy Green,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:56:32 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
American Tejano,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:55:48 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
AliveAndKickn,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:54:26 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
พตนว.,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:53:33 +0000 2018,-0.6,0.6,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :/
NYT Health,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 16:52:44 +0000 2018,-0.4,0.4,China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies
Lahmann,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 15:30:49 +0000 2018,0,0,"RT : If human embryos can be routinely edited , many fear a slippery slope to a future in which babies are genetically engineered"
Michael Gargano,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 15:05:37 +0000 2018,0.9,0.9,"As China Seeks Scientific Greatness , Some Say Ethics Are an Afterthought via"
My Info,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 14:54:16 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been le"
Forest,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 14:46:24 +0000 2018,-0.1,0.5,"RT : China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standards been le"
NYT Health,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 14:43:03 +0000 2018,0,0.5,"China wants to be a world leader in science , and it is spending large sums to make it happen . Have ethical standard"
Alexandra E.C. Petri,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 13:24:53 +0000 2018,0.1,0.1,"Many scientists in China say the drive to succeed is so strong that they adopt a do first , debate later approach"
Safwankhan,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 11:34:34 +0000 2018,-0.5,0.5,RT : China has suspended the work of the scientist who claims to have created the worlds first genetically edited babies :
Steven Lee Myers,New York City,New York,new_york,40.73061,-73.935242,Sat Dec 01 09:11:37 +0000 2018,0,0,RT : Is scientific experimentation out of control in China ? Read a searching report by
